Name,5H..01A.2
Date,1/1/1980
Time,00:15am
Irradiance total,3.76E-03
Irradiance UVA,2.55E-03
Irradiance UVB,5.69E-04
Irradiance UVC,4.97E-04
Irradiance @253.7nm,1.85E-04
Irradiance @365nm,2.56E-05
Irradiance WL range,3.76E-03
Spectral Centroid,337.4
,
wavelength [nm],Irradiance[W/(m²*nm)]
,
200,3.16305E-05
201,2.64654E-05
202,2.27504E-05
203,1.995E-05
204,1.77634E-05
205,1.60088E-05
206,1.44979E-05
207,1.32476E-05
208,1.21959E-05
209,1.12988E-05
210,1.05247E-05
211,9.36856E-06
212,8.4413E-06
213,7.68106E-06
214,7.04644E-06
215,6.50869E-06
216,5.63591E-06
217,4.96952E-06
218,4.44406E-06
219,4.01909E-06
220,3.66831E-06
221,3.28927E-06
222,2.98123E-06
223,2.72594E-06
224,2.51093E-06
225,2.32735E-06
226,2.23716E-06
227,2.1537E-06
228,2.07624E-06
229,2.00415E-06
230,1.93691E-06
231,1.84388E-06
232,1.75933E-06
233,1.68218E-06
234,1.61167E-06
235,1.54687E-06
236,1.40241E-06
237,1.28261E-06
238,1.18357E-06
239,1.0983E-06
240,1.01804E-06
241,9.09823E-07
242,8.42285E-07
243,7.69878E-07
244,6.46061E-07
245,6.10837E-07
246,7.86042E-07
247,6.48244E-07
248,5.24454E-07
249,4.13004E-07
250,2.81153E-06
251,2.39527E-07
252,2.16504E-06
253,4.09747E-06
254,4.8824E-05
255,6.79509E-05
256,3.08825E-05
257,1.56044E-05
258,9.14934E-06
259,2.55491E-06
260,2.0768E-06
261,1.10802E-06
262,1.66278E-07
263,6.72743E-07
264,5.67303E-07
265,4.41367E-07
266,4.51131E-07
267,4.56122E-07
268,4.27951E-07
269,4.05169E-07
270,3.91594E-07
271,3.72941E-07
272,3.54399E-07
273,3.37824E-07
274,3.2333E-07
275,3.10301E-07
276,2.92397E-07
277,2.75428E-07
278,2.64376E-07
279,2.56732E-07
280,2.34005E-07
281,2.12022E-07
282,2.51489E-07
283,2.89209E-07
284,9.86483E-08
285,4.2194E-07
286,7.4715E-07
287,1.91063E-06
288,1.75144E-06
289,5.28435E-07
290,3.37271E-07
291,1.44894E-07
292,2.68501E-07
293,2.09834E-07
294,1.82761E-07
295,1.95025E-07
296,1.87049E-07
297,1.86149E-07
298,2.10771E-07
299,1.69267E-07
300,6.29483E-08
301,2.30199E-07
302,5.58749E-07
303,2.7156E-07
304,1.10543E-06
305,1.89512E-06
306,1.03238E-05
307,1.98332E-05
308,2.7758E-05
309,3.39399E-05
310,4.26451E-05
311,6.09535E-05
312,8.49309E-05
313,0.000101821
314,0.000100263
315,7.3427E-05
316,4.32896E-05
317,3.83764E-05
318,4.0365E-05
319,2.22101E-05
320,3.29894E-07
321,3.264E-07
322,3.22997E-07
323,1.02261E-06
324,1.89988E-08
325,1.26546E-07
326,6.31101E-08
327,6.54173E-07
328,1.24221E-06
329,5.53958E-06
330,4.76813E-06
331,6.52116E-06
332,3.70091E-05
333,9.29316E-05
334,0.000141353
335,0.0001644
336,0.000159656
337,0.000130429
338,8.74035E-05
339,4.43646E-05
340,1.49628E-05
341,8.92719E-07
342,4.68372E-07
343,3.61649E-08
344,6.09038E-07
345,7.46615E-08
346,1.95004E-08
347,8.27211E-08
348,4.6276E-07
349,4.00959E-06
350,1.08578E-05
351,1.45149E-05
352,1.54632E-05
353,2.75095E-05
354,5.41137E-05
355,8.26162E-05
356,0.000100351
357,9.76495E-05
358,7.58243E-05
359,4.5969E-05
360,1.89808E-05
361,4.2148E-06
362,2.85233E-07
363,1.69015E-07
364,5.58742E-08
365,2.03418E-07
366,9.72884E-08
367,1.02535E-07
368,1.07569E-07
369,9.03889E-07
370,4.43138E-07
371,1.32854E-06
372,2.1784E-06
373,1.67403E-05
374,2.36447E-05
375,1.77256E-05
376,1.69119E-05
377,2.71603E-05
378,3.57991E-05
379,3.65737E-05
380,3.12664E-05
381,2.18814E-05
382,9.98673E-06
383,1.00942E-06
384,1.69601E-06
385,6.58034E-06
386,6.4976E-06
387,1.67291E-05
388,5.66166E-05
389,0.000101285
390,0.000117544
391,0.000109876
392,8.9443E-05
393,5.95851E-05
394,2.58329E-05
395,6.10159E-06
396,8.77508E-06
397,1.46415E-05
398,1.08305E-05
399,4.17552E-06
400,4.9226E-07
401,5.34384E-07
402,2.99126E-06
403,4.66183E-06
404,5.28795E-06
405,7.37177E-06
406,8.90168E-06
407,4.95839E-06
408,1.40579E-07
409,3.56989E-06
410,9.45774E-06
411,6.74794E-06
412,1.38208E-06
413,3.30482E-06
414,6.81468E-06
415,4.14705E-06
416,2.08378E-06
417,1.14733E-06
418,2.01534E-07
419,4.13476E-07
420,2.07781E-07
421,4.76204E-07
422,7.46077E-07
423,3.04738E-06
424,2.3774E-06
425,6.9399E-07
426,7.45539E-06
427,2.09145E-05
428,2.79014E-05
429,2.40546E-05
430,1.29955E-05
431,1.83374E-06
432,1.39601E-06
433,9.58833E-07
434,1.42846E-06
435,1.62682E-07
436,1.11552E-07
437,6.08816E-08
438,1.37226E-07
439,5.98814E-08
440,4.97751E-08
441,6.29529E-08
442,4.9432E-08
443,7.62083E-08
444,1.26413E-07
445,6.28043E-08
446,2.51624E-07
447,4.37403E-07
448,1.55996E-06
449,1.58438E-06
450,4.77226E-07
451,2.36523E-07
452,1.82843E-07
453,1.30087E-07
454,8.49999E-08
455,5.27107E-08
456,2.09222E-08
457,2.577E-07
458,1.28888E-07
459,6.37975E-08
460,1.99492E-06
461,3.89129E-06
462,6.33386E-06
463,3.46984E-06
464,1.7197E-06
465,1.04542E-06
466,3.83196E-07
467,1.72354E-06
468,1.8772E-06
469,7.2291E-07
470,3.58816E-07
471,2.32261E-07
472,1.07278E-07
473,7.94828E-08
474,3.18663E-08
475,4.15029E-08
476,5.23502E-08
477,4.88723E-08
478,4.60662E-08
479,4.67945E-08
480,4.71335E-08
481,4.67953E-08
482,4.65425E-08
483,4.66502E-08
484,4.69653E-08
485,4.65436E-08
486,4.54623E-08
487,4.73514E-08
488,5.1755E-08
489,4.36914E-08
490,2.91582E-08
491,6.63771E-08
492,1.15412E-07
493,5.81145E-08
494,2.8766E-07
495,5.20503E-07
496,1.7481E-06
497,1.70874E-06
498,4.60536E-07
499,2.3174E-07
500,1.16616E-07
